time,open,high,low,close
1683244800,0.00000197,0.00000439,0.00000197,0.00000373
1683331200,0.00000373,0.00000385,0.00000229,0.00000263
1683417600,0.00000263,0.0000031,0.00000241,0.00000279
1683504000,0.00000279,0.00000281,0.00000154,0.00000194
1683590400,0.00000195,0.00000214,0.00000173,0.00000201
1683676800,0.00000201,0.00000213,0.00000169,0.00000193
1683763200,0.00000193,0.00000194,0.00000125,0.0000014
1683849600,0.0000014,0.0000019,0.00000105,0.00000175
1683936000,0.00000175,0.00000208,0.00000154,0.00000187
1684022400,0.00000187,0.00000195,0.00000174,0.00000178
1684108800,0.00000179,0.00000179,0.00000161,0.00000173
1684195200,0.00000173,0.00000182,0.00000164,0.00000167
1684281600,0.00000167,0.00000169,0.00000146,0.00000157
1684368000,0.00000158,0.00000164,0.0000015,0.00000159
1684454400,0.00000158,0.00000159,0.00000147,0.00000153
1684540800,0.00000152,0.00000193,0.0000015,0.00000172
1684627200,0.00000171,0.00000176,0.00000156,0.00000159
1684713600,0.00000159,0.0000016,0.00000151,0.00000152
1684800000,0.00000152,0.00000167,0.00000151,0.00000159
1684886400,0.00000159,0.0000016,0.00000131,0.00000143
1684972800,0.00000143,0.00000147,0.00000134,0.00000143
1685059200,0.00000143,0.00000149,0.00000138,0.00000146
1685145600,0.00000145,0.00000154,0.00000143,0.00000152
1685232000,0.00000152,0.00000154,0.00000141,0.00000149
1685318400,0.0000015,0.00000152,0.00000142,0.00000144
1685404800,0.00000144,0.00000144,0.00000123,0.0000013
1685491200,0.0000013,0.00000132,0.00000119,0.00000126
1685577600,0.00000127,0.00000133,0.00000121,0.00000125
1685664000,0.00000124,0.00000131,0.00000123,0.00000129
1685750400,0.00000129,0.00000135,0.00000126,0.0000013
1685836800,0.0000013,0.0000013,0.00000121,0.00000123
1685923200,0.00000123,0.00000124,9.5e-7,0.00000103
1686009600,0.00000103,0.00000126,9.6e-7,0.0000012
1686096000,0.0000012,0.00000122,0.00000104,0.00000107
1686182400,0.00000107,0.00000114,0.00000103,0.00000108
1686268800,0.00000109,0.0000012,0.00000105,0.00000114
1686355200,0.00000113,0.00000114,8.7e-7,9.4e-7
1686441600,9.3e-7,9.5e-7,8.8e-7,9.2e-7
1686528000,9.1e-7,9.5e-7,8.4e-7,9.1e-7
1686614400,9e-7,9.9e-7,8.8e-7,9.1e-7
1686700800,9.2e-7,9.7e-7,8.6e-7,8.8e-7
1686787200,8.9e-7,9.3e-7,8.2e-7,8.9e-7
1686873600,8.9e-7,0.00000105,8.7e-7,9.6e-7
1686960000,9.7e-7,0.00000105,9.4e-7,0.000001
1687046400,0.000001,0.00000101,9.2e-7,9.4e-7
1687132800,9.3e-7,9.6e-7,9.1e-7,9.4e-7
1687219200,9.5e-7,0.00000109,9.1e-7,0.00000107
1687305600,0.00000107,0.00000147,0.00000103,0.00000138
1687392000,0.00000138,0.00000169,0.00000136,0.00000155
1687478400,0.00000154,0.00000179,0.00000145,0.00000165
1687564800,0.00000165,0.00000176,0.00000149,0.00000155
1687651200,0.00000155,0.00000168,0.00000152,0.00000161
1687737600,0.00000161,0.00000163,0.00000147,0.00000151
1687824000,0.0000015,0.00000167,0.00000149,0.00000161
1687910400,0.00000162,0.00000162,0.00000136,0.00000142
1687996800,0.00000142,0.00000163,0.0000014,0.00000154
1688083200,0.00000154,0.00000171,0.00000145,0.00000162
1688169600,0.00000162,0.00000164,0.00000151,0.00000156
1688256000,0.00000156,0.00000162,0.00000148,0.00000158
1688342400,0.00000158,0.0000019,0.00000156,0.00000184
1688428800,0.00000183,0.00000189,0.00000169,0.00000171
1688515200,0.00000171,0.00000177,0.0000016,0.00000166
1688601600,0.00000165,0.00000179,0.00000153,0.00000154
1688688000,0.00000154,0.0000016,0.0000015,0.00000157
1688774400,0.00000157,0.0000016,0.00000151,0.00000156
1688860800,0.00000156,0.00000159,0.00000152,0.00000154
1688947200,0.00000154,0.00000159,0.00000143,0.00000151
1689033600,0.00000152,0.00000154,0.00000148,0.00000151
1689120000,0.00000151,0.00000157,0.00000148,0.0000015
1689206400,0.00000151,0.00000177,0.00000146,0.00000172
1689292800,0.00000172,0.00000188,0.00000155,0.00000164
1689379200,0.00000165,0.00000171,0.00000161,0.00000165
1689465600,0.00000164,0.00000167,0.00000155,0.00000157
1689552000,0.00000157,0.00000161,0.00000151,0.00000158
1689638400,0.00000158,0.0000016,0.00000148,0.00000152
1689724800,0.00000152,0.00000158,0.0000015,0.00000152
1689811200,0.00000153,0.00000158,0.00000146,0.00000151
1689897600,0.00000151,0.00000155,0.00000148,0.00000153
1689984000,0.00000152,0.00000155,0.00000147,0.00000149
1690070400,0.00000149,0.00000154,0.00000146,0.00000151
1690156800,0.00000151,0.00000151,0.00000128,0.00000135
1690243200,0.00000135,0.00000136,0.00000128,0.0000013
1690329600,0.00000131,0.00000139,0.00000122,0.00000133
1690416000,0.00000134,0.00000145,0.00000131,0.00000135
1690502400,0.00000134,0.00000138,0.00000129,0.00000133
1690588800,0.00000134,0.00000136,0.00000132,0.00000135
1690675200,0.00000134,0.00000135,0.00000124,0.0000013
1690761600,0.00000129,0.00000133,0.0000012,0.00000124
1690848000,0.00000123,0.00000131,0.00000117,0.0000013
1690934400,0.00000131,0.00000132,0.0000012,0.00000122
1691020800,0.00000121,0.00000124,0.00000119,0.0000012
1691107200,0.0000012,0.00000123,0.00000111,0.00000116
1691193600,0.00000116,0.00000118,0.00000112,0.00000115
1691280000,0.00000116,0.00000118,0.00000112,0.00000115
1691366400,0.00000116,0.0000012,0.00000105,0.00000111
1691452800,0.00000111,0.00000123,0.0000011,0.00000117
1691539200,0.00000117,0.00000129,0.00000117,0.00000124
1691625600,0.00000123,0.00000127,0.00000121,0.00000124
1691712000,0.00000124,0.00000127,0.00000121,0.00000125
1691798400,0.00000124,0.00000137,0.00000124,0.00000136
1691884800,0.00000136,0.00000143,0.00000132,0.00000136
1691971200,0.00000136,0.00000147,0.00000132,0.0000014
1692057600,0.0000014,0.00000141,0.00000123,0.00000126
1692144000,0.00000127,0.00000128,0.00000113,0.00000116
1692230400,0.00000117,0.00000123,9.4e-7,0.00000108
1692316800,0.00000109,0.00000112,0.00000104,0.00000108
1692403200,0.00000108,0.00000115,0.00000108,0.00000113
1692489600,0.00000114,0.00000115,0.0000011,0.00000112
1692576000,0.00000112,0.00000113,0.00000104,0.00000109
1692662400,0.00000109,0.00000109,0.000001,0.00000108
1692748800,0.00000107,0.00000113,0.00000104,0.00000111
1692835200,0.00000111,0.00000111,9.1e-7,9.5e-7
1692921600,9.5e-7,9.5e-7,7.8e-7,8.8e-7
1693008000,8.9e-7,9.7e-7,8.5e-7,8.6e-7
1693094400,8.7e-7,9.2e-7,8.6e-7,9e-7
1693180800,8.9e-7,9.1e-7,8.3e-7,8.6e-7
1693267200,8.6e-7,9.1e-7,8.1e-7,9e-7
1693353600,9e-7,9e-7,8.5e-7,8.6e-7
1693440000,8.6e-7,8.8e-7,7.9e-7,8e-7
1693526400,8.1e-7,8.3e-7,7.5e-7,7.7e-7
1693612800,7.8e-7,8e-7,7.6e-7,7.8e-7
1693699200,7.8e-7,8.1e-7,7.7e-7,8e-7
1693785600,8e-7,8.3e-7,7.8e-7,8e-7
1693872000,8e-7,8.2e-7,7.8e-7,8.1e-7
1693958400,8e-7,8.1e-7,7.7e-7,7.9e-7
1694044800,8e-7,8.2e-7,7.8e-7,8.1e-7
1694131200,8.1e-7,8.2e-7,7.7e-7,7.9e-7
1694217600,8e-7,8e-7,7.8e-7,7.8e-7
1694304000,7.8e-7,7.9e-7,6.9e-7,7e-7
1694390400,7.1e-7,7.1e-7,6.4e-7,6.7e-7
1694476800,6.7e-7,7.1e-7,6.6e-7,6.7e-7
1694563200,6.7e-7,7e-7,6.5e-7,6.8e-7
1694649600,6.8e-7,7e-7,6.7e-7,6.9e-7
1694736000,6.9e-7,6.9e-7,6.5e-7,6.9e-7
1694822400,6.8e-7,7.1e-7,6.7e-7,6.7e-7
1694908800,6.7e-7,6.8e-7,6e-7,6.2e-7
1694995200,6.3e-7,6.5e-7,6.1e-7,6.2e-7
1695081600,6.3e-7,6.5e-7,6.2e-7,6.5e-7
1695168000,6.5e-7,6.5e-7,6.1e-7,6.3e-7
1695254400,6.3e-7,6.4e-7,6e-7,6.2e-7
1695340800,6.2e-7,7.4e-7,6e-7,7.1e-7
1695427200,7.1e-7,7.4e-7,6.6e-7,6.8e-7
1695513600,6.8e-7,7e-7,6.5e-7,6.7e-7
1695600000,6.7e-7,7.2e-7,6.6e-7,7.1e-7
1695686400,7.1e-7,7.3e-7,6.8e-7,6.9e-7
1695772800,7e-7,7.7e-7,6.9e-7,7.3e-7
1695859200,7.3e-7,7.6e-7,7e-7,7.4e-7
1695945600,7.4e-7,8.3e-7,7.2e-7,8e-7
1696032000,8e-7,8.2e-7,7.6e-7,8e-7
1696118400,7.9e-7,8.3e-7,7.7e-7,8.2e-7
1696204800,8.1e-7,8.5e-7,7e-7,7.5e-7
1696291200,7.5e-7,7.5e-7,7.1e-7,7.3e-7
1696377600,7.2e-7,7.3e-7,6.9e-7,7.2e-7
1696464000,7.1e-7,7.4e-7,6.9e-7,7e-7
1696550400,7e-7,7.3e-7,6.8e-7,7.2e-7
1696636800,7.3e-7,7.3e-7,6.9e-7,7.1e-7
1696723200,7.1e-7,7.2e-7,6.9e-7,7.1e-7
1696809600,7.2e-7,7.2e-7,6.4e-7,6.7e-7
1696896000,6.7e-7,6.7e-7,6.3e-7,6.5e-7
1696982400,6.4e-7,6.6e-7,6.2e-7,6.4e-7
1697068800,6.4e-7,6.4e-7,6.1e-7,6.2e-7
1697155200,6.3e-7,6.7e-7,6.2e-7,6.5e-7
1697241600,6.4e-7,6.6e-7,6.4e-7,6.4e-7
1697328000,6.4e-7,6.9e-7,6.3e-7,6.6e-7
1697414400,6.6e-7,7.2e-7,6.6e-7,6.7e-7
1697500800,6.7e-7,6.8e-7,6.3e-7,6.4e-7
1697587200,6.4e-7,6.5e-7,6.2e-7,6.3e-7
1697673600,6.3e-7,6.4e-7,6.1e-7,6.3e-7
1697760000,6.3e-7,6.7e-7,6.2e-7,6.5e-7
1697846400,6.6e-7,7.3e-7,6.5e-7,7e-7
1697932800,6.9e-7,7.6e-7,6.8e-7,7.4e-7
1698019200,7.4e-7,0.00000103,7.2e-7,0.000001
1698105600,0.00000101,0.00000106,8.6e-7,9.3e-7
1698192000,9.3e-7,0.00000125,9.1e-7,0.0000012
1698278400,0.00000121,0.00000136,0.00000112,0.00000129
1698364800,0.00000129,0.00000129,0.0000011,0.00000116
1698451200,0.00000117,0.00000126,0.00000111,0.00000114
1698537600,0.00000114,0.00000116,0.0000011,0.00000114
1698624000,0.00000114,0.00000123,0.00000113,0.00000118
1698710400,0.00000117,0.00000121,0.00000109,0.00000114
1698796800,0.00000115,0.00000123,0.00000109,0.00000119
1698883200,0.00000119,0.00000121,0.00000105,0.0000011
1698969600,0.0000011,0.0000011,0.00000102,0.00000108
1699056000,0.00000108,0.00000115,0.00000106,0.00000111
1699142400,0.00000112,0.00000115,0.00000108,0.00000112
